Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
122613.0,-3.8974,3.8673,-3.6265,-0.086,-1.8375,-1.7185,-1.739,2.9528,-0.8614,-1.5459,-1.4404,1.3935,1.189,1.1626,0.4157,0.7909,1.8471,0.8177,-0.2967,-0.6043,0.6591,1.0099,0.1978,-0.0753,-0.1816,-0.1822,-0.9813,-0.1124,2.09,0
122614.0,-1.8059,-0.7763,-2.8993,-3.8401,2.2947,2.4638,-0.4159,1.2693,-0.5556,-0.8274,-0.582,0.4087,-0.0365,0.9553,0.1234,-2.6523,0.5234,0.8028,0.1212,-1.2718,-0.3308,-0.1695,0.2548,0.7488,0.4635,-0.0783,-0.2986,-0.2815,57.07,0
122616.0,-0.6114,0.5355,2.1989,-0.1978,0.6922,0.2808,0.6939,-0.3627,0.2267,-0.3375,-0.5555,0.3254,1.1193,-0.7447,1.1089,-0.5078,-0.4097,-0.1024,1.0653,0.3079,-0.2518,-0.3467,-0.2839,0.6065,0.2208,-0.4141,-0.3701,-0.3253,13.99,0
122619.0,0.1191,0.0234,-1.2791,-1.4764,2.6199,3.5968,0.2052,0.8161,-1.6732,0.4425,-0.495,-0.499,-0.0075,0.4502,0.3595,-1.5787,-0.5655,1.3824,-1.7081,-0.4477,-0.0005,0.3147,-0.036,0.6526,0.0101,-0.4803,0.1035,0.046,52.7,0
122628.0,-0.0951,0.3247,-1.4452,-1.293,-0.0993,-0.2858,2.5456,-0.7051,-2.3252,0.5088,0.297,0.1741,0.5269,0.664,-1.2544,-2.1893,-0.1634,1.3241,0.0157,-0.4499,0.0706,0.8347,-0.1753,-0.3646,-0.1734,0.9604,0.0922,0.0986,284.99,0
122631.0,2.0933,-0.1055,-1.6132,0.333,0.5236,-0.3128,0.1683,-0.1885,0.6148,0.0743,-1.5591,0.091,0.008,0.2255,-0.1242,-0.0195,-0.498,-0.5527,0.4403,-0.1686,-0.2917,-0.733,0.2098,0.0322,-0.0449,0.1044,-0.0685,-0.0592,15.0,0
122635.0,-6.2614,5.8121,-4.5084,-0.6748,-0.9838,2.9443,-8.7871,-19.9704,-2.7238,-4.3024,-2.3166,2.616,-0.9311,4.1865,-1.6019,1.024,1.1221,-0.208,-1.3425,4.6785,-9.7552,3.8434,1.4655,0.4146,-0.3892,0.3637,-1.4719,-0.2133,0.76,0
122637.0,1.9254,-2.2426,0.2199,-1.2857,-2.5476,-0.3416,-1.9096,0.0582,-0.3215,1.4478,-1.2178,-1.1638,-0.0689,-0.8318,0.6006,0.2164,0.2002,0.7904,-0.6362,-0.1563,0.1502,0.619,0.1525,0.0242,-0.6165,-0.1073,0.0477,-0.001,165.0,0
122646.0,-0.1897,1.3287,-0.9297,1.0616,1.2558,-0.4245,1.6316,-0.2671,-0.5821,-0.7065,-1.2033,-1.2742,-1.5606,-0.799,0.01,-0.4721,1.2218,0.687,0.7689,-0.0839,0.0458,0.2184,-0.2577,0.3299,-0.0052,-0.4194,0.087,0.2083,76.75,0
122647.0,-3.1487,-3.0863,-0.4209,4.4764,-4.6248,4.3326,4.789,0.4313,-3.7865,0.5167,-0.5193,-1.3377,-0.5738,0.6771,-0.2914,-0.8337,0.3095,2.5562,0.9238,3.0856,0.2039,-1.8896,3.7112,-0.0563,0.4235,-0.0043,-0.5481,0.146,1568.24,0
122648.0,0.1479,0.9662,-0.5086,-0.5927,1.0061,-0.6552,0.8932,-0.0302,0.0721,-0.8191,-0.9565,-0.5358,-0.6468,-0.8876,-0.0998,0.3694,0.3815,-0.1485,-0.2116,-0.026,-0.3586,-0.909,0.0801,0.2917,-0.43,0.1335,0.2211,0.0802,0.89,0
122649.0,0.0852,0.8526,0.0049,-0.7467,0.7592,-0.7223,1.0215,-0.1774,-0.0336,-0.4192,-1.5046,0.0346,0.3679,0.0244,-0.3783,0.0978,-0.6735,-0.5506,0.1742,0.0066,-0.3011,-0.6798,-0.0106,-0.6556,-0.3876,0.1803,0.2466,0.0912,6.24,0
122650.0,2.2453,-1.5399,-0.5248,-1.5271,-1.7396,-0.6943,-1.4677,0.0169,-1.042,1.7777,0.4722,-0.9401,-1.331,-0.0094,-0.5967,-0.1961,0.3233,0.676,0.0481,-0.5581,-0.1111,0.1194,0.2879,0.011,-0.3798,-0.1948,0.0138,-0.0589,6.0,0
122653.0,-7.0825,-5.9126,-5.1643,-0.1776,-2.8418,0.3668,1.3992,1.0492,-0.4893,-0.2695,-0.6206,1.1719,1.5293,0.5467,-2.686,1.8473,0.3732,-0.6745,0.2102,0.3953,0.6328,1.366,-2.3029,0.5921,-1.1786,-0.23,0.9141,-0.7106,650.0,0
122653.0,1.8889,-0.1342,-0.7662,0.5513,-0.4347,-0.7356,-0.39,0.0225,0.9221,-0.4942,1.3348,0.9303,-0.2544,-0.9785,0.0708,0.7349,0.2178,0.7523,0.0274,-0.1528,-0.225,-0.5884,0.3557,-0.083,-0.4935,-0.6896,0.0364,-0.0103,28.5,0
122653.0,1.6433,-0.3972,-1.9092,1.3474,0.5011,-0.5572,0.8188,-0.3284,-0.1315,0.3249,0.5184,1.1716,0.2309,0.6566,-1.2248,-0.4451,-0.519,-0.079,0.1259,0.1368,0.2004,0.3662,-0.2277,-0.3669,0.4187,-0.5084,-0.0515,-0.0415,198.0,0
122655.0,-0.7964,-0.1228,0.275,-3.8063,-0.4221,-1.5268,0.1641,0.1853,-0.046,-1.4676,-1.5622,0.0551,-0.1465,0.2656,-0.3515,-1.673,-0.2821,1.3891,-1.2417,-0.7209,-0.1293,0.0043,-0.2057,-0.1199,0.0596,-0.3552,0.0111,0.0446,15.28,0
122656.0,-1.9429,0.9463,-2.3042,-1.538,2.496,3.2144,-0.1,1.1998,0.217,0.4824,-0.1853,0.1977,-0.1626,0.4793,0.4313,0.0875,-0.5076,-0.8023,-0.2847,-0.6538,-0.3263,-0.6337,0.5026,0.6799,-0.4028,-0.1757,-1.3866,-0.8764,25.0,0
122656.0,-1.0011,0.6312,0.769,0.3154,0.2387,-0.0701,0.4701,0.5343,-0.7048,-0.7746,0.1392,0.6227,-0.1025,0.5429,-0.7462,0.4852,-0.7574,0.6426,-0.0615,0.0124,0.0941,-0.0961,-0.2149,-0.451,0.994,-0.5542,-0.2256,-0.2318,81.0,0
122662.0,2.1486,-1.1742,-0.4881,-0.9299,-1.1729,-0.1633,-1.3238,0.1338,0.2588,0.9183,0.1499,-0.5331,-0.933,-0.2342,-0.5168,1.5087,-0.1848,-0.2464,0.9008,-0.0895,0.4138,1.2586,0.0291,-0.4681,-0.103,0.0243,0.0094,-0.0653,7.99,0
122665.0,2.0569,-0.9791,-1.444,-0.9972,-0.5138,-0.8684,-0.3497,-0.2825,-0.7728,1.0048,0.822,0.0828,0.4171,0.1497,-0.3322,1.2064,-0.2461,-0.6736,0.7842,0.155,0.5258,1.3501,-0.1338,-0.2636,0.1822,0.067,-0.0525,-0.0643,88.75,0
122675.0,-2.4075,0.4666,-1.3081,-0.4857,1.1458,-0.9795,1.37,-1.2845,-0.5573,3.6352,-0.3581,-1.3579,0.3934,-0.6586,1.1084,-1.179,1.0679,-1.4342,3.6895,0.0278,-0.0237,1.7773,0.1168,0.7305,1.0202,0.6963,-0.2031,0.1035,10.0,0
122685.0,-2.4258,-3.2083,1.4302,-2.4518,2.2016,-2.0856,-1.8967,0.2525,-2.2585,0.8414,-0.0406,-0.736,-0.1554,-0.1517,-1.3305,-0.1759,-0.0317,0.7243,-0.1806,0.3612,0.0731,-0.2985,0.0694,-0.5363,0.8504,-0.109,-0.0911,0.083,15.0,0
122693.0,-0.7388,-0.0857,-0.0846,-3.1445,-0.4059,-0.9053,0.0874,0.3092,-2.8217,0.785,0.1838,-0.8241,-0.3847,0.4936,-1.228,-0.0912,0.0728,0.3118,-0.432,-0.3048,-0.1861,-0.4159,-0.0136,-0.4721,-0.0259,-0.3927,0.195,0.0937,49.5,0
122695.0,-1.1658,0.7419,1.4355,-0.615,-0.8109,0.7099,0.9319,0.3504,-0.1701,-0.8467,0.7205,0.1613,-0.8172,0.3872,0.4645,0.4498,-0.6556,0.7786,0.6078,-0.0483,-0.1021,-0.3685,-0.0483,0.7056,0.2599,-0.4974,-0.287,-0.2649,192.34,0
122700.0,2.0113,-0.8145,-1.568,-1.6434,-0.4699,-1.3766,0.1427,-0.4122,2.5192,-1.4429,-0.9246,1.4822,0.2256,-0.0941,-0.5254,-2.0987,0.5518,-0.5102,1.4297,-0.1434,0.1423,0.9231,-0.1585,0.0905,0.6128,-0.5543,0.041,-0.055,50.0,0
122703.0,1.5993,-1.6341,-0.9119,-1.7048,-0.963,-0.2526,-0.392,-0.1042,2.9209,-1.6476,-1.0176,1.8341,1.3298,-0.6379,0.2293,-1.0828,-0.0504,-0.1399,1.3918,0.383,-0.0636,-0.2301,0.033,0.5201,-0.1424,-1.0918,0.0585,0.0171,246.26,0
122704.0,-0.4275,0.6845,0.1795,-0.5363,2.8257,4.1171,0.1583,1.1036,-0.5279,-0.6241,-0.2168,0.0247,-0.347,0.2499,0.4276,-0.2114,-0.3686,-0.5925,0.1773,0.0094,-0.478,-1.5104,-0.0511,0.5979,0.4624,-0.9291,0.0033,-0.048,9.9,0
122705.0,-0.675,0.7324,2.4536,0.4717,-0.0621,0.9461,0.3793,0.1267,-0.0134,-0.143,0.2782,0.0235,-0.4307,-0.2472,0.3601,0.4046,-0.9034,1.1172,0.625,0.0608,0.0404,0.2871,-0.4223,-0.594,0.3112,-0.5145,-0.1564,-0.1633,45.0,0
122708.0,-0.8382,0.3409,0.281,-1.3911,1.5749,4.3549,-1.2059,1.7862,0.6016,-0.8818,-0.4944,0.199,0.0562,0.0217,1.305,0.3777,-0.5601,0.7054,-0.2325,0.1032,0.3376,0.9572,-0.0528,0.7155,-0.417,-0.19,0.3715,0.166,19.1,0
122710.0,1.9581,-0.2286,-0.8964,0.1241,-0.274,-0.2283,-0.66,0.2127,1.148,-0.5252,1.1849,0.4604,-0.9878,-0.9159,0.2976,0.8088,0.2958,0.8134,0.0759,-0.2136,-0.2221,-0.5792,0.4192,0.5457,-0.5606,-0.3298,0.0136,-0.0154,0.77,0
122710.0,-2.8034,-1.2317,-1.026,-0.3697,1.4002,-0.4221,1.1313,-0.0851,0.801,-0.4744,0.7793,0.2225,-0.4616,-1.739,-0.7725,0.4685,0.4451,0.7302,0.4621,-0.6037,-0.6476,-0.3525,1.1093,0.0909,0.6901,-0.0837,-0.1517,-0.1406,162.15,0
122727.0,-0.4725,-0.7173,2.1017,-1.7774,-0.677,-0.4675,-0.1873,-0.1368,-0.3772,0.0192,-0.9121,-0.8388,0.3734,-1.0295,0.0929,1.4071,-0.2189,-0.8272,0.2053,0.3835,0.3557,0.9766,0.0427,0.0557,-0.4608,-0.2941,-0.0221,-0.0488,78.34,0
122728.0,2.1386,-1.0712,-0.7801,-1.0937,-0.682,0.2218,-1.1596,0.1391,-0.0951,0.8947,0.484,-0.0046,0.1484,-0.3085,-0.3953,1.451,-0.243,-0.5507,0.8428,0.0275,0.3483,1.0089,0.1037,0.2556,-0.1212,-0.1086,0.0024,-0.055,19.95,0
122729.0,-0.4637,-0.5203,1.2556,0.4328,-1.1379,1.2981,0.6738,0.4025,0.3814,-0.6366,0.469,0.4896,-0.1018,-0.2633,-0.1604,1.027,-1.2235,1.334,-0.951,0.5046,0.5584,1.1035,0.7301,0.6331,-0.4335,-0.7209,0.0205,0.0549,322.85,0
122746.0,2.027,-0.2888,-0.4778,0.3252,-0.2789,0.006,-0.5787,-0.027,1.2645,-0.2095,-1.0396,1.096,1.6059,-0.5157,0.3839,0.1224,-0.715,0.1566,-0.1121,-0.1106,0.1782,0.8264,0.1087,0.5356,0.0146,-0.234,0.0475,-0.031,0.01,0
122756.0,-1.1098,-0.7116,2.5229,-2.8129,-1.6694,1.6463,-1.8298,1.1513,-0.8801,0.1042,-0.8435,0.2803,0.8838,-1.7134,-3.2273,-0.262,0.5179,0.8633,-0.0563,-0.2358,-0.0455,0.5982,-0.3917,0.2646,0.6696,0.0601,0.2426,0.0541,20.4,0
122760.0,2.2806,-1.312,-1.6949,-1.3976,-0.9716,-1.424,-0.4462,-0.4556,-1.4241,1.6289,-1.2988,-1.3671,-0.8511,0.0946,-0.7536,-1.1449,0.8648,-0.3739,0.1468,-0.4683,-0.1747,-0.0546,0.0786,-0.0444,0.1465,-0.0398,-0.0429,-0.066,49.95,0
122767.0,1.9562,-0.4411,-0.3427,0.3322,-0.5705,-0.0913,-0.6844,0.0844,1.181,-0.0062,0.462,1.2452,0.4367,-0.0909,-0.2395,0.3533,-0.893,0.7609,0.1831,-0.1773,0.2271,0.8962,0.06,-0.3265,-0.0695,-0.2125,0.0398,-0.0492,9.99,0
122779.0,2.0443,-0.0613,-1.755,0.2302,0.4772,-0.1573,-0.2,0.036,0.5487,-0.2229,0.5337,0.2412,-0.5288,-0.7873,-0.2169,0.8251,0.0738,0.8951,0.2867,-0.1498,-0.0546,-0.0746,0.1099,0.0162,-0.0895,0.4682,-0.0581,-0.0441,6.84,0
122779.0,1.8811,-0.5941,-1.2112,0.101,-0.1684,-0.2734,-0.1674,0.0623,1.0463,-0.0383,0.5423,0.435,-1.7112,0.6078,-0.7179,-0.2756,-0.2182,-0.0203,0.5649,-0.186,-0.0938,-0.2894,0.2145,0.6785,-0.1691,-0.1401,-0.0515,-0.0521,65.2,0
122783.0,-0.4398,1.0049,-0.1046,-0.7801,0.9902,-0.0021,0.5814,0.1179,-0.0113,-0.627,0.7177,0.284,-0.0628,-1.2737,-0.5772,0.7767,0.107,0.8203,-0.0319,0.0133,-0.0646,-0.0939,-0.0714,0.1316,-0.2,0.3425,0.0101,0.1038,2.76,0
122783.0,2.1283,0.4599,-3.6503,0.3745,1.6447,-0.7067,0.5419,-0.1268,0.1563,-0.8214,0.5055,-1.0859,-2.2643,-1.8539,-0.3441,0.8651,1.7316,1.5531,0.3165,-0.2253,-0.1043,-0.2218,-0.1496,-0.5855,0.4213,0.7374,-0.0975,-0.0386,0.76,0
122783.0,1.9667,-0.4791,-0.4318,-0.0451,-0.5251,-0.0296,-0.7281,0.2204,1.1969,-0.0242,0.8176,0.6939,-0.9194,0.3188,0.1721,0.4134,-0.6552,0.2742,0.2594,-0.2488,-0.1545,-0.397,0.4383,0.6512,-0.5615,-0.3304,-0.0013,-0.0424,1.23,0
122799.0,1.9008,-0.1994,0.2613,1.3733,-0.7691,-0.1774,-0.7067,0.0236,1.0325,0.1031,-0.7478,0.9976,1.321,-0.4684,0.616,0.4921,-0.805,0.0946,-0.7914,-0.161,0.1124,0.5442,0.2505,-0.0215,-0.3145,-0.7289,0.0905,-0.0159,14.5,0
122801.0,1.87,0.1354,-0.296,3.882,0.0141,0.638,-0.4116,0.2895,-0.1966,1.5192,-0.6148,-0.4254,-2.0667,0.2283,-2.4248,0.7521,-0.6455,0.3557,-0.8418,-0.4283,0.0916,0.4326,0.0521,-0.3807,0.0526,0.1414,-0.0192,-0.0647,0.0,0
122803.0,-0.9047,0.4709,1.8478,0.5884,0.7847,0.8794,0.5257,0.2082,-0.337,0.028,0.4367,0.1499,-0.2957,-0.0037,0.3199,0.086,-0.6954,0.7054,1.0861,0.5,-0.2274,-0.6039,-0.0756,0.1369,0.3646,-0.7087,0.1515,-0.073,69.5,0
122805.0,-0.8968,-5.9732,-5.7098,-0.642,1.033,3.1707,2.0402,-0.0347,-1.4101,0.1915,0.0816,-0.5754,0.0549,1.0035,0.0803,0.1982,0.516,-1.5557,0.0984,3.3574,1.4736,0.4814,-1.6412,0.8907,0.1987,0.1452,-0.387,0.1872,1658.2,0
122806.0,0.8235,1.0333,-0.3261,4.1505,1.711,2.7545,0.0876,0.5612,-1.9365,1.809,0.5657,0.4626,1.0135,0.2837,0.3064,-0.7872,0.3702,-0.4344,0.3219,0.0703,0.5162,1.7778,0.0489,-0.8869,-1.1244,0.5695,0.1916,0.0406,10.59,0
122807.0,-1.2348,-2.5548,-1.9461,0.3146,-0.7778,-1.7517,2.3442,-1.7012,-0.2464,-0.918,-0.0139,0.4582,-0.3492,1.1875,0.0177,-0.5747,-0.0654,-0.6024,-1.0588,1.6367,1.6139,-0.0508,-0.9004,1.0238,-0.245,-0.1065,0.035,0.5117,1025.64,0
122810.0,-1.4135,1.8416,-2.5955,-2.6221,3.5748,2.6972,1.4076,0.2464,1.0744,2.1219,0.1915,-0.2388,-0.5334,0.0179,0.4085,-1.0511,-0.7532,-0.669,-0.4637,1.037,-0.0697,0.6965,-0.2062,0.7268,0.0361,0.0836,0.8099,0.2737,3.7,0
122810.0,-1.4878,1.1534,1.7668,-1.8426,1.2511,1.0728,2.8835,-2.4461,3.8455,5.0097,1.2622,-0.738,-0.4921,-3.3837,-0.194,-0.5538,-2.3763,0.3964,-0.0714,1.7025,-0.597,1.1064,-0.6033,0.2303,-0.4193,0.1817,-1.1957,-1.9519,95.8,0
122815.0,-0.7013,1.2735,-0.2345,0.736,1.3087,-0.1552,1.2636,-0.1637,-0.7172,0.5855,0.7451,0.7687,0.1145,0.4173,-0.9705,-1.076,-0.1496,0.0688,1.0626,0.0796,0.1228,0.7961,-0.2788,0.7365,-0.0225,-0.5077,-0.2611,-0.2889,9.99,0
122817.0,0.0094,2.0943,-3.1907,-0.6083,1.9898,-1.9948,1.6312,-0.3239,-0.1479,-1.3267,1.7598,-0.3827,-0.6403,-3.6991,-0.3386,1.1487,2.5238,2.1184,-0.5431,0.2741,-0.086,0.0949,-0.269,-0.8385,0.0134,0.1188,0.478,0.2404,1.0,0
122821.0,2.0125,0.1165,-1.6053,0.334,0.4311,-0.5706,0.08,-0.0827,0.1997,-0.2217,1.3645,0.9876,0.0825,-0.6592,-0.4762,0.3956,0.3361,0.0234,0.2026,-0.1498,-0.2942,-0.7639,0.3553,0.614,-0.3221,0.1479,-0.062,-0.0392,0.89,0
122825.0,2.0972,0.1535,-2.1418,0.9478,1.1447,-0.0445,0.4881,-0.1708,0.0682,0.4385,-0.54,0.4498,-0.3119,0.6867,-1.0971,-0.1329,-0.8665,0.3074,0.5886,-0.2747,0.0042,0.2205,-0.1753,-1.4459,0.6076,-0.4201,-0.0202,-0.0879,1.0,0
122826.0,-0.8781,-0.3517,-1.4408,-4.7295,0.3306,0.245,1.1019,0.4487,-0.3019,-1.5886,0.6531,1.4589,0.7038,0.7547,-0.2278,-2.8451,0.119,0.5681,-1.6371,-0.3325,0.0908,0.6768,0.2636,-1.6524,-0.17,-0.9071,0.3316,0.1889,188.53,0
122826.0,-0.3253,0.86,0.3509,-0.8995,1.1614,-0.1201,1.2493,-0.1488,-0.4547,-0.8493,-1.5749,0.0696,0.6349,-0.0198,-0.5731,-0.1033,-0.5553,-0.5295,0.4239,0.0247,-0.2114,-0.5853,-0.1718,0.1149,0.0273,0.2808,0.0372,0.1238,28.62,0
122835.0,-4.4184,-3.6397,1.2586,-0.4231,2.1035,-1.6757,-0.7017,0.4763,0.3684,-0.9171,0.3809,0.2752,-0.805,0.3731,0.149,0.9799,-1.0697,0.6679,-0.1228,-0.0862,-0.1562,-0.507,1.3695,-0.4589,0.7312,-0.2145,-0.1975,-0.4454,88.06,0
122840.0,-1.5664,1.4097,0.5363,-0.7033,-0.2343,-0.0579,-0.0202,0.2578,0.7184,0.0908,-1.6107,0.0321,0.33,-0.2796,0.2931,0.5762,-0.6982,-0.1261,-0.0706,-0.2158,-0.0883,-0.6073,0.0174,-0.7433,-0.2355,-0.0331,-0.9835,0.0594,9.99,0
122840.0,-1.7847,-0.7855,-3.3306,1.0564,1.3237,1.409,2.262,0.1307,-0.7311,0.3168,0.2427,-0.3745,-1.695,1.566,0.1276,-1.2988,0.3811,-0.5025,0.2146,-1.3778,0.3292,2.1812,1.2983,-0.9111,-0.9836,-0.2471,0.2713,0.3263,353.19,0
122843.0,0.3603,0.9128,-0.5491,0.9495,0.9678,-0.5426,1.0227,-0.2949,-0.7937,0.2641,-1.2031,-1.0091,-1.1622,0.9159,1.0349,-1.6324,0.8462,-0.0196,2.9342,0.1532,0.1988,0.7488,-0.2558,0.6635,-0.4112,1.0462,0.1453,0.1869,0.76,0
122849.0,0.2101,1.1326,-1.4988,-0.2906,0.9274,-0.5165,0.7162,0.1623,-0.3332,-1.1969,-1.1177,0.3383,1.5117,-0.8413,0.6028,0.3978,0.213,0.843,0.0259,-0.032,0.3074,0.8587,-0.0867,-0.0066,-0.0921,-0.1452,-0.0773,-0.042,42.81,0
122850.0,-0.129,0.5868,1.5995,-0.3264,-0.4708,-1.0112,0.4509,-0.1396,0.4615,-0.9084,-0.2459,1.1519,1.2082,-0.4862,-0.3076,-0.2672,-0.4012,-0.095,-0.7866,-0.1311,0.4164,1.4719,0.0195,0.9925,-0.9745,-0.4449,0.2891,0.2613,9.99,0
122850.0,-1.6944,0.9801,-0.6902,-0.7839,0.1193,-1.5547,0.4671,0.5997,-0.0643,-0.8381,-1.4383,-0.0607,-0.9218,1.0715,-0.2698,-0.2019,0.0551,-0.3672,0.1,-0.1982,-0.0747,-0.2526,-0.2418,-0.0179,-0.0749,-0.1084,0.3316,-0.0278,49.95,0
122858.0,1.9877,-0.4168,-0.4396,0.3924,-0.4966,-0.1275,-0.6433,0.0293,1.4415,-0.1787,-1.0862,0.4863,0.3106,-0.2497,0.5104,0.1283,-0.5737,0.2528,-0.1789,-0.1713,0.1839,0.7508,0.1358,0.6908,-0.0582,-0.2428,0.0371,-0.0296,12.99,0
122860.0,2.0903,-0.7784,-1.1965,-0.7399,-0.6784,-0.4149,-1.0741,0.1004,-0.1114,0.2611,1.263,-0.4491,-0.5531,-1.7905,-0.2559,1.908,1.1522,0.1482,0.4913,0.0413,0.2838,0.7915,0.1343,0.6471,-0.1906,-0.1422,0.0148,-0.0144,24.99,0
122867.0,2.025,-0.0153,-1.0568,0.409,-0.0138,-1.0933,0.2767,-0.3854,0.3454,0.0203,-0.4733,1.1363,1.336,0.0312,-0.0504,-0.2215,-0.304,-1.1117,0.0608,-0.1182,-0.2595,-0.5792,0.3183,0.0224,-0.2759,0.1952,-0.0621,-0.0551,16.99,0
122869.0,1.6018,-1.813,-1.0733,0.1828,-1.0131,0.3633,-0.6504,0.1096,0.1669,0.8183,-0.1016,0.3543,-0.9886,-0.0788,-1.9453,-1.9494,0.2468,1.5716,-0.446,-0.2008,0.0384,0.3791,-0.1511,0.7528,0.0092,0.6013,-0.0563,-0.0233,247.96,0
122871.0,1.7533,-0.6171,-0.6868,0.0371,0.1169,1.1275,-0.6863,0.4995,0.8915,-0.0621,1.3305,0.8742,-0.6279,0.5922,1.4394,-0.1884,-0.179,-0.8447,-0.967,-0.2466,-0.0222,-0.066,0.3956,-1.4895,-0.7274,-0.5588,0.0607,-0.0489,54.46,0
122873.0,1.9182,0.1682,-1.9603,0.7727,0.3185,-1.0922,0.217,-0.1597,0.6395,-0.8612,1.4111,0.7171,-0.6676,-1.7002,-0.8216,0.1466,1.4347,0.8088,0.1009,-0.1691,-0.0968,-0.0712,0.0569,-0.1563,0.1079,-0.315,0.0096,-0.0156,30.0,0
122880.0,2.0265,-0.9932,-1.1679,-0.6006,-0.4144,0.1912,-0.7067,0.0699,-0.0034,0.7413,-0.0534,0.3914,-0.1506,0.2442,-0.1844,-1.2825,-0.6528,2.0847,-0.2684,-0.5112,-0.2983,-0.3984,0.1461,0.0228,-0.0769,-0.6921,0.0414,-0.0357,63.0,0
122881.0,-0.4855,0.9384,1.8364,2.6313,1.6548,0.7813,-0.8242,-0.4576,-1.305,0.6238,0.1312,1.0831,0.4757,-0.2455,-3.0956,0.7464,-0.7808,-0.2998,-1.8842,-0.3919,0.816,-0.2567,-2.0775,0.8118,1.6644,0.2042,0.1066,0.1698,1.51,0
122889.0,2.0842,0.3393,-2.1767,1.0925,0.9874,-0.9325,0.8048,-0.4149,-0.1491,0.3806,-0.988,-0.1332,-0.4316,0.8989,0.2718,-0.4395,-0.4365,-0.352,-0.3643,-0.2696,0.158,0.5238,-0.0476,0.5177,0.5828,-0.4328,-0.0429,-0.0622,9.9,0
122899.0,-1.4698,1.4213,-4.0918,-1.3346,1.4225,3.3296,0.255,1.816,-0.2462,-0.8315,-0.2373,0.2652,-0.2045,-0.0205,-0.0482,0.5358,0.8579,-0.2415,-0.5378,-0.5378,-0.1506,-0.4181,0.4443,0.6252,-0.5684,0.2261,-0.1965,-0.176,192.19,0
122901.0,1.8115,-0.7755,-0.7023,-0.0724,0.0308,1.3362,-0.9318,0.5298,0.9565,0.1018,0.8419,0.5784,-0.5702,0.3143,1.0696,0.0793,-0.2521,-0.488,-0.9252,-0.2171,0.283,0.9124,0.1615,-1.5963,-0.55,0.7622,-0.0023,-0.0707,45.0,0
122908.0,-0.6979,-0.3402,0.5041,-1.535,-0.0933,0.4343,0.9575,-0.0346,-2.0399,0.1795,0.6094,-0.8328,-0.0404,0.2047,0.2227,0.7896,0.1676,-0.256,1.8983,0.7685,0.6014,1.2217,-0.1344,0.2671,0.9576,0.3541,-0.0591,0.0541,216.72,0
122917.0,1.7712,-0.1251,-2.4597,0.5043,1.1672,0.6636,0.011,0.2952,0.7374,-1.0388,1.3132,0.4554,-1.0193,-1.6887,0.012,-0.3944,2.0602,-0.0994,-0.652,-0.1764,-0.056,0.0375,0.0135,-1.8254,-0.0252,-0.1861,0.0462,-0.0244,70.2,0
122930.0,1.8401,-0.8388,-0.6215,0.1672,-0.685,-0.133,-0.6255,0.0546,1.6293,-0.2364,-1.289,-0.0498,-0.6,-0.0678,0.6603,0.2297,-0.5062,0.3359,-0.0607,-0.0348,0.2067,0.5692,0.0754,0.6021,-0.184,0.0946,-0.0115,-0.0226,100.0,0
122937.0,2.0886,0.2409,-1.7434,0.369,0.5956,-0.7646,0.2595,-0.292,0.3298,-0.4115,-0.5105,0.7099,1.2477,-1.0841,0.0897,0.3077,0.3506,-0.3987,0.1043,-0.0786,-0.3621,-0.8783,0.3074,0.4105,-0.1978,0.1776,-0.0552,-0.0297,0.89,0
122937.0,-0.2361,1.0918,-0.9208,-0.6767,0.7379,-0.4267,0.379,0.5697,-0.2342,-0.8423,0.3041,-0.1303,-1.362,-0.2434,-0.7969,0.8183,0.2372,0.6055,0.1987,-0.1524,-0.285,-0.9174,0.1048,0.138,-0.429,0.1235,0.0853,-0.0018,0.89,0
122947.0,2.0615,-0.4343,-1.5437,0.6522,-0.1916,-0.9315,0.1021,-0.2683,-0.9669,1.2645,0.3608,0.1993,-1.0587,0.7794,-1.3142,-1.9671,-0.0863,1.3627,-0.658,-0.7182,-0.26,-0.185,0.0677,0.0133,0.2795,-0.5149,-0.0056,-0.0647,27.99,0
122957.0,2.1847,-1.8193,-1.8153,-2.5806,0.7781,3.7102,-1.9616,0.9487,-1.1386,1.518,-0.1648,-0.6238,0.4315,-0.4084,0.4786,-0.3202,0.291,-0.2977,-0.2779,-0.2835,-0.3852,-0.8209,0.4756,0.6344,-0.5831,-0.4667,0.0515,-0.0352,47.8,0
122959.0,-0.735,0.7355,1.1092,-0.7724,0.5367,-0.0544,0.7972,0.0335,-0.108,-0.7689,0.1191,0.2175,-0.9511,0.2641,-0.9483,-0.6172,-0.1632,0.3945,1.1667,-0.0734,0.1242,0.4673,-0.6434,-0.4121,0.9032,0.3999,-0.1269,0.032,10.0,0
122960.0,1.8895,0.3358,-0.767,3.6616,0.3851,0.267,-0.0486,0.1167,-0.8446,1.6805,-0.1316,-0.5068,-1.5962,0.6637,-1.3056,1.0139,-0.9736,0.5021,-1.2913,-0.3718,0.3075,0.8895,-0.0364,-0.4243,0.161,0.2547,-0.0456,-0.0689,10.62,0
