customer_id,contract_type,contract_start_date,last_call_date,minutes_used_two_months_ago,minutes_used_last_month,minutes_used_current_month,helpdesk_calls_3m,avg_monthly_bill,unpaid_invoices,region_code,retention_offer_sent,region_churn_rate,contract_end_date,churn
C03999,Prepaid,2021-02-21,2023-05-20,142,92,0,1,,0,3000 Leuven,1,0.173,,1
C01822,Prepaid,14/07/2017,2023-06-21,34,31,30,0,,0,9160,0,0.153,,0
C02736,Prepaid,2021-04-04,2023-05-16,44,39,37,1,,0,9770,0,0.083,,0
C01482,Prepaid,2019-01-24,2023-04-05,332,312,18,1,,0,LEU-3000,1,0.173,,1
C02054,Postpaid,2022-12-25,2023-06-13,265,247,257,0,37.05,1,3000,0,0.173,,0
C02474,Prepaid,2016-02-27,2023-06-08,85,96,93,2,,0,3660,0,0.235,,0
C03585,Prepaid,2020-12-17,2023-06-22,17,19,18,2,,0,8030,0,0.0,,0
C02619,Prepaid,2021-11-23,2023-05-05,23,18,1,0,,0,9160,0,0.153,,1
C02513,Prepaid,2022-11-26,2023-06-13,62,68,71,0,,0,3000,0,0.173,,0
C02360,Postpaid,2014-07-07,2023-06-13,199,199,181,0,43.93,0,2250,0,0.0,,0
C01811,Postpaid,2014-06-02,2023-06-24,118,111,115,0,40.04,0,9160,0,0.153,,0
C03472,Prepaid,2022-06-28,2023-05-14,63,66,2,4,,0,5490,0,0.118,,1
C02315,Postpaid,2014-04-28,2023-06-30,90,82,75,1,34.02,0,3000,0,0.173,,0
C04539,Prepaid,2015-10-01,2023-05-15,200,210,221,1,,0,9160,1,0.153,,0
C04629,Prepaid,2016-06-28,2023-04-09,24,23,1,4,,0,9100,1,0.136,,1
C00117,Prepaid,2019-04-18,2023-06-17,17,16,14,0,,0,7170,0,0.2,,0
C01868,Postpaid,2014-02-06,2023-06-02,150,129,136,3,37.02,1,9160,0,0.153,,0
C02509,Prepaid,2019-07-12,2023-05-01,4,4,0,1,,0,3000,1,0.173,,1
C01507,Prepaid,2021-02-03,2023-06-14,133,113,103,1,,0,3000,0,0.173,,0
C03517,Prepaid,2023-03-19,2023-05-02,38,38,1,3,,0,7890,0,0.25,,1
C00621,Postpaid,2014-02-09,2023-06-28,131,122,129,0,39.52,2,2670,0,0.086,,0
C04391,Prepaid,2022-09-14,2023-05-21,191,174,4,1,,0,6250,1,0.133,,1
C04698,Postpaid,2015-05-18,2023-06-05,2067,1094,61,1,109.85,0,1700,1,0.342,2023-06-21,1
C04193,Postpaid,2017-06-04,2023-06-11,177,184,167,1,40.01,0,1300,0,0.26,,0
C03354,Prepaid,2021-02-19,2023-05-28,176,177,168,1,,0,3130,0,0.1,,0
C03026,Prepaid,2018-07-19,2023-05-30,163,186,174,0,,0,4600,0,0.102,,0
C01548,Postpaid,2022-12-27,2023-06-20,456,514,521,0,60.85,0,7980,0,0.222,2024-03-12,0
C01017,Prepaid,2015-05-08,2023-06-06,41,35,35,1,,0,3000 Leuven,0,0.173,,0
C04853,Postpaid,2022-06-21,2023-06-01,804,920,945,0,98.07,0,LEU-3000,0,0.173,,0
C04752,Postpaid,2015-06-15,2023-05-11,162,156,171,2,42.45,0,1270,0,0.167,,0
C04348,postpaid,2016-04-27,2023-06-16,243,248,270,1,47.21,0,3000 Leuven,0,0.173,,0
C00712,Prepaid,13/04/2016,2023-06-18,129,131,137,1,,0,2230,0,0.421,,0
C01185,Prepaid,2021-12-10,2023-06-25,120,115,111,0,,0,6430,0,0.188,,0
C02453,Prepaid,2022-08-08,2023-04-04,28,26,0,1,,0,4250,1,0.4,,1
C00430,Prepaid,2020-12-27,2023-06-13,31,29,28,0,,0,8310,0,0.175,,0
C01477,Postpaid,2020-01-24,2023-06-15,666,709,774,3,88.05,0,3090,0,0.125,,0
C03475,Postpaid,2018-07-16,2023-06-04,39,43,46,2,,0,1890,0,0.235,2024-07-19,0
C04785,Postpaid,2020-07-27,2023-04-15,102,85,3,2,38.83,0,1700,1,0.342,2023-06-21,1
C00518,Post-paid,2015-12-17,2023-06-06,1067,916,873,1,93.02,1,8400,0,0.125,,0
C04822,Postpaid,2015-08-04,2023-05-16,292,268,278,1,51.54,0,9100,0,0.136,,0
C02817,Prepaid,2014-01-27,2023-06-28,14,12,13,1,,0,9100,0,0.136,,0
C02921,Postpaid,2014-04-28,2023-06-08,229,262,258,1,42.2,0,9160,0,0.153,,0
C02094,Prepaid,2020-09-11,2023-04-04,16,12,0,0,,0,3000,0,0.173,,1
C03975,Postpaid,2021-12-14,2023-06-22,104,113,103,0,39.26,0,4180,1,0.167,,0
C02026,Prepaid,2016-06-24,2023-05-21,128,129,127,1,,0,2670,0,0.086,,0
C02972,Prepaid,2020-01-19,2023-06-16,18,19,20,1,,0,9160,0,0.153,,0
C00584,Prepaid,2018-01-23,2023-06-02,181,107,1,15,,0,8560,1,0.233,,1
C02759,Postpaid,2020-07-01,2023-06-11,346,360,349,0,49.8,0,1050,0,0.278,,0
C02493,Prepaid,2018-10-15,2023-06-07,255,219,205,1,,0,3000,0,0.173,,0
C01853,Postpaid,2019-09-11,2023-06-01,163,142,140,2,41.28,0,2670,0,0.086,,0
C01534,Prepaid,2016-04-03,2023-06-15,268,251,266,1,,0,3080,0,0.0,,0
C03820,Postpaid,2017-08-19,2023-06-04,84,40,0,0,29.93,1,2600,1,0.231,2023-06-23,1
C01945,Postpaid,2014-07-12,2023-06-05,86,95,98,0,32.34,1,1348,0,0.0,,0
C02858,Prepaid,2021-09-27,2023-06-04,60,64,59,1,,0,9160,0,0.153,,0
C02738,Postpaid,2022-10-31,2023-06-04,591,676,739,0,69.39,0,9740,0,0.174,,0
C00384,Postpaid,2020-03-15,2023-06-22,1503,1411,1338,0,139.33,0,9160,1,0.153,,0
C00758,Prepaid,2018-11-24,2023-06-17,32,34,37,0,,0,9770,0,0.083,,0
C00986,Postpaid,2014-10-13,2023-05-29,833,703,4,4,88.74,2,1300,1,0.26,2023-06-29,1
C04742,Prepaid,2021-07-19,2023-06-04,144,127,130,0,,0,9160,0,0.153,,0
C02801,Postpaid,2015-04-12,2023-06-29,105,99,91,4,26.8,0,2670,0,0.086,,0
C01024,Postpaid,2021-03-29,2023-06-11,175,181,167,1,34.11,0,6900,0,0.205,,0
C04526,Postpaid,2021-03-31,2023-06-11,155,173,178,2,42.81,0,2670,0,0.086,,0
C01805,Postpaid,2018-04-12,2023-06-28,610,544,520,1,72.28,0,LEU-3000,0,0.173,2023-11-27,0
C01552,Postpaid,2017-12-02,2023-06-23,1335,1300,1415,2,128.16,0,5380,0,0.167,,0
C01654,Postpaid,2018-07-18,2023-05-04,274,251,230,0,,0,8490,0,0.143,,0
C00307,Postpaid,2014-05-09,2023-05-26,370,343,359,0,62.85,0,5600,0,0.143,,0
C00482,Prepaid,2022-05-12,2023-06-04,201,145,2,1,,0,LEU-3000,1,0.173,,1
C02210,Postpaid,2015-02-26,2023-06-02,141,127,137,0,29.58,0,2150,0,0.094,,0
C02838,Postpaid,2014-12-14,2023-06-24,63,67,67,1,45.41,0,1080,0,0.381,,0
C01345,Prepaid,2016-04-29,2023-06-07,127,115,122,1,,0,8310,0,0.175,,0
C04286,Postpaid,2021-04-06,2023-05-06,899,735,27,1,82.92,0,9160,1,0.153,2023-06-27,1
C04894,Postpaid,2015-01-13,2023-06-22,231,205,209,0,39.56,0,9160,0,0.153,2024-10-14,0
C01491,Prepaid,2018-12-13,2023-06-01,228,196,183,0,,0,4370,0,0.074,,0
C02900,Postpaid,2014-09-18,2023-06-03,130,139,129,0,42.3,0,6200,1,0.167,,0
C00449,Prepaid,2018-03-07,2023-06-23,85,90,85,0,,0,5600,0,0.143,,0
C01044,Prepaid,2023-01-05,2023-04-11,69,47,1,1,,0,1300,1,0.26,,1
C00652,Prepaid,2015-01-24,2023-06-30,114,113,118,0,,0,9860,1,0.132,,0
C04604,Postpaid,2018-12-30,2023-06-21,89,83,87,0,26.69,0,9160,0,0.153,,0
C04164,Postpaid,2016-10-30,2023-06-24,52,51,46,0,49.03,0,3660,0,0.235,2025-07-01,0
C00813,Postpaid,2016-09-16,2023-06-16,113,122,125,0,44.92,0,2150,0,0.094,,0
C02919,Postpaid,2017-10-27,2023-04-28,605,354,17,2,54.49,0,4890,1,0.136,2023-06-16,1
C03394,Postpaid,2015-12-29,2023-06-27,252,241,234,2,49.1,1,9160,1,0.153,,0
C01798,Postpaid,2016-09-09,2023-05-30,115,114,6,2,27.08,0,3000,0,0.173,2023-06-05,1
C01530,Prepaid,2020-11-28,2023-06-21,488,543,597,0,,0,3090,0,0.125,,0
C01075,Postpaid,2015-03-06,2023-06-10,1360,1421,1316,0,,0,7180,0,0.143,,0
C03148,Postpaid,2021-11-12,2023-06-23,86,89,83,1,29.9,2,3000,1,0.173,,0
C03249,Prepaid,2019-04-02,2023-06-29,323,318,323,0,,0,9860,0,0.132,,0
C00609,postpaid,2015-07-01,2023-06-27,122,111,106,0,42.83,0,9100,0,0.136,,0
C04700,Postpaid,2020-02-04,2023-04-12,72,39,2,3,38.18,1,1700,1,0.342,2023-06-28,1
C03359,Postpaid,2014-07-06,2023-06-09,834,806,786,2,89.69,0,3000,0,0.173,,0
C01326,Prepaid,2017-05-15,2023-05-17,61,34,0,1,,0,3660,0,0.235,,1
C02960,Postpaid,2020-12-26,2023-06-30,1085,1135,1135,0,105.86,1,3000 Leuven,0,0.173,,0
C02089,Prepaid,2018-10-20,2023-05-24,163,75,1,4,,0,3000,0,0.173,,1
C02211,Postpaid,2021-10-05,2023-05-23,626,472,13,0,65.59,1,9230,1,0.389,2023-06-29,1
C01790,Prepaid,2017-11-20,2023-06-04,27,26,27,2,,0,1200,0,0.116,,0
C03103,Postpaid,2020-10-05,2023-06-17,175,190,204,1,36.57,0,3000,0,0.173,,0
C02000,Postpaid,2019-05-17,2023-06-08,54,54,52,0,30.53,0,3000,0,0.173,2024-10-29,0
C00154,Prepaid,2022-01-27,2023-06-04,84,61,2,2,,0,8120,0,1.0,,1
C00040,Postpaid,2020-08-25,2023-05-17,99,96,95,2,31.44,0,8630,0,0.188,,0
C02079,Postpaid,2017-02-21,2023-06-07,426,483,524,0,61.23,0,9160,0,0.153,,0
C02799,Postpaid,2022-12-05,2023-06-23,231,255,269,2,43.49,0,9160,0,0.153,,0
C04633,Postpaid,2014-09-10,2023-06-29,415,389,370,0,62.17,0,1890,0,0.235,,0
C01780,Prepaid,2020-09-27,2023-06-17,46,43,46,0,,0,9860,0,0.132,,0
C01944,Postpaid,2014-02-18,2023-06-04,66,58,56,0,38.37,2,7180,0,0.143,,0
C03981,Prepaid,2017-01-06,2023-06-25,50,54,57,2,,0,9100,0,0.136,,0
C00732,postpaid,2021-08-10,2023-06-02,1112,1156,1092,1,106.8,0,5690,0,0.0,2024-02-07,0
C04166,Postpaid,2014-06-15,2023-06-01,319,318,308,1,44.53,4,9860,0,0.132,,0
C03441,Postpaid,2018-08-22,2023-06-13,274,252,247,0,38.0,0,4390,0,0.071,2024-01-10,0
C01627,Postpaid,2021-06-13,2023-06-15,77,85,83,2,23.76,0,9480,0,0.143,,0
C03742,Postpaid,2017-06-19,2023-06-08,205,177,169,2,38.85,0,9160,0,0.153,,0
C02218,Prepaid,2020-02-26,2023-06-06,78,79,82,0,,0,6900,0,0.205,,0
C01771,Prepaid,2020-09-20,2023-05-12,41,35,2,3,,0,9860,1,0.132,,1
C02866,Postpaid,2020-05-30,2023-06-25,582,588,567,4,75.63,0,3130,0,0.1,,0
C02436,Prepaid,2016-06-06,2023-06-19,47,43,40,1,,0,1700,0,0.342,,0
C00245,Prepaid,08/12/2018,2023-04-30,24,19,1,2,,0,9100,1,0.136,,1
C01067,Postpaid,2014-12-23,2023-06-22,82,71,65,1,28.96,0,9160,0,0.153,,0
C00510,Postpaid,2021-06-09,2023-05-27,438,458,27,2,69.07,0,3660,1,0.235,2023-06-20,1
C02425,Postpaid,2022-10-23,2023-05-05,705,701,715,3,77.83,0,3000,0,0.173,,0
C02463,Postpaid,2018-11-12,2023-06-04,282,304,310,1,53.57,0,9770,0,0.083,,0
C02297,Postpaid,2020-09-15,2023-06-26,137,138,132,2,37.84,1,5350,0,0.214,,0
C04072,Prepaid,2015-09-07,2023-05-31,26,14,0,1,,0,6960,0,0.359,,1
C04191,Prepaid,2017-12-02,2023-06-03,92,95,92,0,,0,3660,0,0.235,,0
C02374,Prepaid,2016-11-26,2023-06-27,66,66,72,1,,0,9160,0,0.153,,0
C02092,Postpaid,2020-02-18,2023-06-11,1204,1210,1224,1,125.43,1,LEU-3000,0,0.173,2023-11-29,0
C03873,Postpaid,2016-04-16,2023-05-14,285,303,329,1,53.11,0,4390,0,0.071,2025-02-23,0
C02504,Prepaid,2022-10-25,2023-05-06,186,140,2,2,,0,2520,1,0.286,,1
C02998,Postpaid,2015-05-13,2023-05-13,526,583,566,3,61.98,0,9160,0,0.153,2024-11-01,0
C04813,Postpaid,2022-10-08,2023-06-12,58,58,61,2,28.7,1,3490,0,0.0,,0
C01571,Postpaid,2020-09-29,2023-04-30,128,131,6,1,39.82,1,1890,1,0.235,2023-06-26,1
C01478,Postpaid,2023-04-29,2023-06-17,182,-177,154,2,43.54,0,1300,0,0.26,,0
C00716,Postpaid,2020-11-30,2023-06-24,541,545,496,1,62.24,0,3018,0,0.0,,0
C03212,Postpaid,2020-11-10,2023-05-09,399,421,446,0,59.6,0,3610,0,0.0,,0
C00415,postpaid,2021-11-02,2023-06-29,394,453,493,1,64.6,0,4390,0,0.071,,0
C01437,Postpaid,2014-02-13,2023-06-05,61,70,76,2,41.44,0,7170,0,0.2,,0
C02840,Postpaid,2014-09-23,2023-06-27,519,469,504,0,59.52,1,2440,0,0.167,2024-08-16,0
C03371,Postpaid,2018-05-07,2023-06-22,610,537,515,1,78.01,0,9160,0,0.153,,0
C02994,Prepaid,2018-10-30,2023-06-08,135,142,155,0,,0,3300,0,0.214,,0
C01679,Prepaid,2014-04-24,2023-06-13,103,109,107,0,,0,2100,0,0.0,,0
C02163,Prepaid,2023-03-02,2023-06-01,91,69,4,0,,0,9160,0,0.153,,1
C03128,Postpaid,2015-05-18,2023-06-02,198,227,207,0,49.37,1,6380,0,0.167,,0
C01828,Prepaid,2018-10-22,2023-06-01,13,12,12,2,,0,9100,0,0.136,,0
C00494,Postpaid,2017-04-03,2023-06-02,90,79,75,0,22.95,2,9100,0,0.136,,0
C04623,Postpaid,2021-05-26,2023-06-19,886,803,834,1,75.33,1,9160,0,0.153,2024-12-06,0
C00790,Prepaid,2020-08-18,2023-06-27,88,94,96,0,,0,3000,0,0.173,,0
C01377,Postpaid,2018-03-13,2023-04-22,393,360,21,0,56.06,0,9160,1,0.153,2023-06-22,1
C03922,Prepaid,2022-05-02,2023-06-21,65,69,73,0,,0,6250,0,0.133,,0
C03014,Prepaid,2015-04-24,2023-04-30,103,98,1,1,,0,2300,1,0.067,,1
C03785,Prepaid,2015-08-19,2023-06-24,31,31,33,1,,0,9100,0,0.136,,0
C04648,Prepaid,2022-12-08,2023-06-07,54,59,63,2,,0,1200,0,0.116,,0
C04572,Prepaid,2015-01-28,2023-06-26,56,54,50,1,,0,4750,0,0.25,,0
C00891,Postpaid,2019-02-17,2023-04-27,280,141,5,3,,1,3420,1,0.286,2023-06-29,1
C00170,Postpaid,2022-11-27,2023-06-01,58,55,53,1,34.88,0,2590,0,0.0,,0
C02797,Postpaid,2019-12-26,2023-05-31,378,371,335,0,66.25,0,3660,0,0.235,,0
C02546,Prepaid,2018-04-16,2023-06-22,122,138,128,0,,0,7500,0,0.079,,0
C02532,Postpaid,2020-11-29,2023-06-07,237,215,220,1,41.15,0,7650,0,0.182,2024-01-13,0
C02571,Prepaid,2014-06-15,2023-05-05,317,314,314,2,,0,3000 Leuven,0,0.173,,0
C04376,Postpaid,2015-10-03,2023-06-25,48,46,44,0,33.51,0,4600,0,0.102,2025-07-10,0
C03552,Prepaid,2021-12-25,2023-06-23,189,174,180,2,,0,3500,0,0.0,,0
C03822,Prepaid,2017-05-10,2023-04-23,95,80,2,0,,0,6860,0,0.278,,1
C00713,Postpaid,2016-09-16,2023-05-30,309,148,0,2,42.49,0,8560,1,0.233,2023-06-04,1
C01357,Postpaid,2017-08-17,2023-04-12,82,78,4,1,38.07,1,8310,1,0.175,2023-06-12,1
C01316,Prepaid,2016-10-18,2023-06-03,170,179,165,1,,0,2590,0,0.0,,0
C01221,Postpaid,2017-11-26,2023-06-25,1243,1166,1259,0,117.37,0,1700,0,0.342,,0
C00917,postpaid,2018-12-29,2023-06-29,50,49,50,1,31.34,0,2670,1,0.086,,0
C02852,Postpaid,2020-08-03,2023-06-04,37,18,1,1,27.83,0,3000,1,0.173,2023-06-13,1
C03116,Postpaid,2014-10-24,2023-06-02,82,81,82,2,31.42,0,6960,0,0.359,,0
C02573,Prepaid,2019-11-08,2023-06-07,323,366,367,1,,0,9860,0,0.132,,0
C01487,Postpaid,2014-08-20,2023-06-20,123,136,136,0,38.11,0,1300,0,0.26,,0
C03088,Postpaid,2017-03-07,2023-06-02,760,433,11,4,69.25,0,2230,0,0.421,2023-06-11,1
C02770,Prepaid,2022-01-24,2023-06-21,42,48,45,1,,0,3660,0,0.235,,0
C04058,Postpaid,2015-01-14,2023-05-15,57,63,61,3,36.68,0,1200,0,0.116,2024-03-30,0
C04748,Postpaid,2021-02-28,2023-06-23,132,125,136,3,33.89,0,6960,0,0.359,,0
C02794,Prepaid,2014-11-15,2023-06-30,34,34,35,0,,0,2900,0,0.167,,0
C02574,Prepaid,2022-12-21,2023-06-10,66,70,69,2,,0,9160,0,0.153,,0
C02519,Postpaid,2018-07-28,2023-06-22,517,450,477,1,63.58,0,7030,0,0.143,,0
C01433,Prepaid,2020-11-01,2023-06-04,182,171,185,1,,0,2190,0,0.143,,0
C02386,Postpaid,2017-01-17,2023-06-18,129,141,146,1,37.74,0,6870,0,0.28,,0
C00567,Prepaid,2017-02-22,2023-06-22,11,11,10,1,,0,1070,0,0.2,,0
C00042,Postpaid,2014-06-12,2023-05-07,75,62,2,1,38.85,3,1510,0,0.357,2023-06-10,1
C03938,Postpaid,2015-07-04,2023-05-14,244,267,274,0,53.8,0,6250,0,0.133,,0
C00423,Postpaid,2021-07-26,2023-06-23,589,526,506,2,59.24,0,3000,0,0.173,,0
C03252,Prepaid,2021-11-20,2023-06-05,140,127,0,1,,0,1700,1,0.342,,1
C03222,Postpaid,2018-07-01,2023-06-18,307,334,317,3,51.71,0,9100,0,0.136,,0
C03072,Postpaid,2019-08-16,2023-06-21,164,183,202,2,37.13,1,LEU-3000,0,0.173,,0
C04235,Postpaid,2015-08-06,2023-06-12,101,95,96,0,30.73,0,3420,0,0.286,,0
C01242,Prepaid,2016-01-12,2023-05-17,383,343,341,1,,0,9160,0,0.153,,0
C02674,Postpaid,2016-01-12,2023-05-14,302,299,310,0,54.97,1,1020,0,0.235,,0
C00916,Postpaid,2020-06-28,2023-04-17,137,94,1,2,41.38,0,3660,1,0.235,2023-06-21,1
C00053,Postpaid,2018-08-17,2023-06-15,109,109,106,0,37.74,0,9160,0,0.153,,0
C02303,Postpaid,27/01/2016,2023-06-17,56,53,51,0,33.05,0,9160,0,0.153,,0
C03694,Postpaid,2014-04-16,2023-06-28,216,234,235,1,45.58,1,9160,0,0.153,,0
C04893,Postpaid,2021-01-25,2023-06-20,106,115,119,0,40.08,0,9860,0,0.132,,0
C03376,Prepaid,2022-08-26,2023-06-28,78,77,70,1,,0,6820,0,0.0,,0
C00645,Postpaid,2019-01-03,2023-06-02,241,239,248,0,48.1,0,9160,0,0.153,,0
C02114,Postpaid,2017-01-27,2023-06-08,1303,1372,1255,0,125.97,0,9770,0,0.083,,0
C00838,Postpaid,2014-12-26,2023-06-12,269,298,296,1,38.15,0,1300,0,0.26,,0
C03871,Prepaid,2014-04-15,2023-06-09,53,54,52,1,,0,5290,0,0.171,,0
C01743,Prepaid,2017-09-24,2023-06-30,47,47,44,0,,0,9940,0,0.214,,0
C01157,Postpaid,2022-02-27,2023-06-29,507,513,537,2,63.79,0,2670,0,0.086,,0
C04520,Postpaid,2018-04-21,2023-06-18,497,510,539,0,59.08,1,9100,0,0.136,,0
C00399,Postpaid,2022-10-13,2023-06-04,511,533,562,3,76.43,0,5290,0,0.171,,0
C02025,Prepaid,2017-01-28,2023-04-27,12,7,0,1,,0,9180,1,0.25,,1
C00784,Postpaid,2017-05-01,2023-06-29,201,177,166,0,39.06,1,LEU-3000,0,0.173,,0
C04858,Postpaid,2022-07-30,2023-06-01,334,312,340,0,46.16,0,9160,0,0.153,,0
C03639,postpaid,2020-01-30,2023-06-12,487,465,419,0,61.03,0,1700,0,0.342,,0
C00284,Postpaid,2014-05-31,2023-06-07,264,282,310,2,48.19,0,4600,0,0.102,2024-03-25,0
C04101,Prepaid,2017-10-29,2023-06-20,27,26,26,0,,0,9040,0,0.3,,0
C03470,Postpaid,2016-11-16,2023-06-20,488,475,471,5,55.53,0,2600,0,0.231,,0
C01253,Prepaid,2018-05-05,2023-06-01,24,27,28,1,,0,9160,0,0.153,,0
C03505,Postpaid,2015-03-15,2023-06-29,223,229,242,1,43.9,0,2670,0,0.086,,0
C01274,Prepaid,2014-05-06,2023-06-29,192,216,232,0,,0,1670,0,0.125,,0
C03111,Postpaid,2018-04-21,2023-06-16,219,227,230,0,47.52,0,6900,0,0.205,,0
C01200,Postpaid,2021-11-18,2023-05-26,1120,1096,1048,1,112.36,0,5700,0,0.273,,0
C03403,Prepaid,2018-10-22,2023-05-28,48,24,1,2,,0,1300,0,0.26,,1
C01907,Postpaid,2017-09-27,2023-06-27,590,614,672,1,73.09,1,3630,0,0.286,,0
C03951,Postpaid,2018-10-28,2023-06-12,1047,1021,1082,0,113.67,1,1800,0,0.5,,0
C03379,Postpaid,2020-05-31,2023-05-28,368,390,369,2,46.07,0, 2150,0,0.094,,0
C04919,Postpaid,2015-04-17,2023-04-07,51,42,1,2,24.72,0,LEU-3000,0,0.173,2023-06-18,1
C03550,Postpaid,2016-08-29,2023-05-27,179,193,185,0,46.39,0,1180,0,0.0,,0
C03017,Prepaid,2014-03-26,2023-06-15,68,74,79,5,,0,1300,0,0.26,,0
C04917,Prepaid,2017-01-18,2023-04-07,72,69,0,3,,0,9160,1,0.153,,1
C02952,Prepaid,2017-11-14,2023-04-04,63,64,1,3,,0,1300,1,0.26,,1
C03426,Prepaid,2021-04-21,2023-06-07,76,84,90,1,,0,9100,0,0.136,,0
C01713,Prepaid,2023-04-03,2023-06-03,110,94,91,0,,0,5350,0,0.214,,0
C01142,Postpaid,2021-02-02,2023-06-05,98,91,4,1,42.17,0,1300,0,0.26,2023-06-21,1
C04337,Postpaid,2018-09-27,2023-05-05,303,281,309,0,46.99,1,2670,0,0.086,,0
C04885,Prepaid,2014-03-20,2023-06-10,127,115,121,0,,0,1300,0,0.26,,0
C01715,Prepaid,2020-12-29,2023-05-26,104,93,0,2,,0,5940,1,0.444,,1
C03582,Prepaid,2021-08-18,2023-06-13,39,37,40,0,,0,4390,0,0.071,,0
C03575,Prepaid,2018-12-14,2023-06-23,112,103,103,0,,0,1200,0,0.116,,0
C04471,Postpaid,2018-04-06,2023-05-27,153,148,148,1,45.35,0,9090,0,0.0,,0
C03299,Postpaid,2018-09-11,2023-06-05,60,62,67,4,36.94,1,1000,0,0.0,2023-09-19,0
C04851,Prepaid,2015-12-22,2023-06-17,8,8,8,0,,0,9160,0,0.153,,0
C00553,Postpaid,2022-07-30,2023-05-10,425,360,6,0,52.45,0,3680,1,0.4,2023-06-20,1
C04834,Postpaid,2019-05-05,2023-06-03,89,-166,97,1,25.67,0,5350,0,0.214,,0
C00198,Postpaid,2018-02-03,2023-06-26,464,482,519,1,73.65,1,3000,0,0.173,2024-06-06,0
C01041,Prepaid,2019-09-18,2023-06-14,210,227,241,1,,0,3000,0,0.173,,0
C04832,Postpaid,26/04/2014,2023-06-08,108,103,96,2,33.32,1,9740,0,0.174,2025-04-30,0
C00845,Prepaid,2020-06-29,2023-04-17,144,107,6,2,,0,9100,1,0.136,,1
C04444,Postpaid,2015-10-02,2023-06-04,1441,1258,1166,0,128.89,0,5350,0,0.214,,0
C04092,Postpaid,2016-12-29,2023-06-06,2375,2416,2623,0,217.65,0,3660,0,0.235,,0
C02102,Postpaid,2022-04-19,2023-04-24,447,293,10,2,47.31,0,9040,1,0.3,2023-06-08,1
C03710,Prepaid,2022-11-17,2023-05-13,131,83,3,1,,0,9100,1,0.136,,1
C01144,Postpaid,2020-11-20,2023-06-25,195,210,214,2,49.87,0,1300,0,0.26,2024-08-05,0
C03819,Postpaid,2021-02-10,2023-06-10,677,718,788,1,83.91,0,9900,0,0.333,,0
C01619,Postpaid,2021-07-25,2023-06-28,128,114,111,0,35.44,0,8000,0,0.211,,0
C04362,Prepaid,2021-03-08,2023-06-07,165,147,159,0,,0,1700,0,0.342,,0
C03214,Postpaid,2017-12-19,2023-06-29,110,113,118,1,37.71,1,4120,0,0.125,,0
C01027,Postpaid,2021-04-29,2023-06-12,142,148,137,2,47.0,0,1510,0,0.357,,0
C03348,Postpaid,2020-08-17,2023-05-09,84,46,1,0,24.22,0,5100,0,0.333,2023-06-11,1
C04757,Prepaid,2022-07-31,2023-06-10,62,63,58,1,,0,4890,0,0.136,,0
C00603,Postpaid,2019-09-24,2023-05-27,589,663,647,0,85.64,0,6900,0,0.205,,0
C01630,Prepaid,2018-06-03,2023-06-08,226,258,233,0,,0,3650,0,0.0,,0
C00387,Postpaid,2018-05-18,2023-05-25,152,152,140,2,38.75,0,6430,0,0.188,,0
C02621,Postpaid,2014-01-11,2023-06-28,182,176,177,0,44.66,0,9100,0,0.136,,0
C04420,Postpaid,2020-12-02,2023-05-25,275,263,266,0,58.71,0,3650,0,0.0,2024-04-05,0
C03094,Postpaid,2014-05-12,2023-06-14,826,747,732,1,91.01,1,9160,0,0.153,,0
C02035,Postpaid,2014-06-08,2023-06-17,310,326,310,0,54.1,0,8290,0,0.0,,0
C01336,Postpaid,2014-06-21,2023-06-08,435,461,489,3,62.99,2,4600,0,0.102,,0
C04345,postpaid,2021-12-28,2023-06-10,354,368,355,0,,0,1200,0,0.116,,0
C00805,Prepaid,2021-10-17,2023-06-03,150,131,124,2,,0,8330,0,0.125,,0
C03001,Postpaid,2020-02-09,2023-05-21,70,72,4,1,28.5,1,1080,1,0.381,2023-06-01,1
C00493,Postpaid,2020-06-19,2023-06-11,519,480,434,0,64.58,1,5290,0,0.171,,0
C01418,Prepaid,2018-07-12,2023-06-17,165,173,175,2,,0,9740,0,0.174,,0
C02745,Postpaid,2014-02-16,2023-06-28,373,401,401,2,58.98,0,8800,0,0.231,,0
C00341,Postpaid,2019-02-18,2023-06-27,550,549,597,1,65.9,0,6900,0,0.205,2024-08-26,0
C01110,Postpaid,2018-08-23,2023-06-12,56,60,61,0,28.53,1,1670,1,0.125,,0
C02984,Prepaid,2017-09-17,2023-06-20,255,288,262,0,,0,4020,0,0.071,,0
C00166,Prepaid,2022-06-23,2023-06-01,29,25,1,1,,0,8820,1,0.4,,1
C04233,Postpaid,2015-03-01,2023-06-20,84,82,84,1,26.7,0,9160,0,0.153,,0
C02484,Prepaid,2019-03-24,2023-04-08,147,152,7,1,,0,1700,0,0.342,,1
C03482,Postpaid,2021-04-25,2023-06-24,1369,1164,1254,1,119.51,0,9330,0,0.333,,0
C03726,Postpaid,2020-04-07,2023-06-01,84,82,82,0,42.16,0,9100,0,0.136,,0
C00485,Postpaid,2021-10-13,2023-06-16,136,123,133,0,29.51,1,6380,0,0.167,,0
C03921,Postpaid,2016-06-18,2023-04-30,459,444,3,1,59.51,0,3000,1,0.173,2023-06-15,1
C04643,Postpaid,2018-06-18,2023-06-10,69,63,61,1,35.98,0,2670,1,0.086,,0
