SalePrice;OverallQuality;LivingArea;GarageCars;GarageArea;YearBuilt;LotArea;Neighborhood;HouseStyle;HasPool;PoolQuality
345120;8;1261;3;624;;7358;E;Townhouse;Yes;Ex
368924;6;1176;2;460;;6466;E;2Story;No;nan
427444;9;968;1;235;2020;9927;C;1Story;No;nan
187954;3;1576;1;180;2021;9562;A;1Story;No;nan
389111;10;2161;0;;1999;3998;B;2Story;No;nan
258583;4;1321;2;418;2020;6293;D;1Story;No;nan
267844;6;1725;0;30;1980;10167;E;2Story;No;nan
381494;8;1124;2;460;2000;;F;1Story;No;nan
335391;5;1597;1;229;1976;5549;B;Duplex;No;nan
283049;3;2130;0;2;2009;8589;A;1Story;No;nan
479533;6;1843;0;-85;1982;8261;A;Townhouse;No;nan
335975;4;715;2;391;2002;6608;B;2Story;No;nan
334721;9;1785;3;655;2021;13302;C;1Story;No;nan
194086;3;1808;2;501;1982;7553;F;2Story;No;nan
378035;4;1587;3;683;1990;4205;C;Townhouse;Yes;TA
463406;7;1834;2;513;1968;3143;C;2Story;Yes;TA
449731;7;1083;1;223;1990;;D;1Story;No;nan
498108;4;1532;0;-1;1991;4708;A;Townhouse;No;nan
400887;6;2055;2;497;1972;8091;E;1Story;No;nan
337026;3;2010;1;214;1982;5378;D;1Story;No;nan
578393;6;1774;2;401;1969;7694;B;2Story;No;nan
176156;2;1059;0;13;1974;9044;D;1Story;Yes;TA
323287;8;980;2;485;2001;3903;C;2Story;No;nan
281491;2;1557;3;627;1961;6633;A;2Story;No;nan
491178;7;1590;0;24;1981;5979;B;2Story;No;nan
572644;9;1450;3;;1982;5104;C;1Story;No;nan
220718;1;1098;1;238;2017;6873;B;2Story;No;nan
338304;8;1718;1;233;1964;6129;B;2Story;No;nan
296708;7;1555;2;423;2000;10619;C;2Story;No;nan
336210;6;1645;3;656;1955;5853;C;Duplex;No;nan
309407;6;1797;3;646;2018;9352;D;1Story;No;nan
242959;6;1363;0;5;2018;9247;F;2Story;No;nan
424068;9;1256;3;626;1984;3497;D;2Story;No;nan
239495;2;2054;3;636;1983;6483;C;2Story;No;nan
202562;1;1121;0;-17;2012;7670;E;2Story;No;nan
382616;6;1265;0;16;2017;8796;D;1Story;No;nan
379066;10;2117;3;603;1967;7291;B;1Story;No;nan
319168;8;1226;2;436;1975;11126;B;2Story;No;nan
176928;3;1451;0;-28;2010;8314;D;1Story;No;nan
387476;10;1294;0;-16;1997;9337;D;1Story;No;nan
112129;1;608;3;634;2021;6223;F;2Story;No;nan
450707;9;1438;3;668;1980;9380;D;Duplex;No;nan
210641;1;995;0;-6;1983;13809;E;1Story;No;nan
371893;3;1627;3;688;1956;9580;A;Townhouse;No;nan
536539;8;2053;0;16;1956;11309;C;1Story;No;nan
125280;3;400;2;;1996;7125;F;2Story;No;nan
333585;4;1297;2;402;1957;10773;B;2Story;No;nan
341038;8;1726;0;-7;1950;11035;B;1Story;No;nan
126313;1;408;0;-2;1952;8736;C;Townhouse;No;nan
403007;6;2168;1;185;2002;7776;E;1Story;Yes;Ex
177440;1;1690;1;272;1987;;A;1Story;No;nan
425740;1;2042;3;695;2000;7903;D;2Story;No;nan
196698;8;1218;3;594;1964;9696;A;2Story;No;nan
348860;4;1278;0;;2016;5704;C;Townhouse;No;nan
213849;1;1420;0;;2013;4190;F;1Story;No;nan
455082;10;2569;1;270;2017;8306;B;1Story;No;nan
303814;7;2159;1;157;1954;8692;A;1Story;No;nan
274984;5;1566;0;82;1959;3958;C;2Story;No;nan
365725;5;1627;2;406;1957;8122;C;2Story;No;nan
295537;1;1817;2;;1961;8870;B;Townhouse;No;nan
409300;10;2696;3;;2013;11964;C;2Story;No;nan
347398;6;1691;0;;2008;;F;Townhouse;No;nan
371414;9;1523;0;-68;2016;14259;B;Townhouse;No;nan
368864;9;1331;3;708;1999;8162;B;1Story;No;nan
446517;8;1617;1;209;1972;4394;C;1Story;No;nan
350597;5;1206;1;212;1989;7009;C;1Story;No;nan
180533;1;1748;2;532;1967;4661;A;1Story;No;nan
314070;9;784;0;;1970;7498;D;2Story;No;nan
202384;1;1370;1;193;1950;9405;F;1Story;No;nan
389599;8;1867;2;416;1987;8805;B;1Story;No;nan
170460;5;1685;2;450;1990;4610;D;1Story;No;nan
175489;3;1269;2;471;1991;;A;1Story;No;nan
194900;7;1384;1;290;1958;9258;D;1Story;No;nan
342390;7;2018;1;;1972;9932;C;1Story;No;nan
291981;9;895;0;29;1960;6533;C;1Story;No;nan
251666;7;898;0;36;2020;1000;C;1Story;No;nan
198521;3;1035;2;408;1980;4525;B;Duplex;No;nan
170531;1;1495;2;426;1975;10959;E;1Story;No;nan
222254;8;822;1;;;5784;C;Duplex;Yes;Gd
268854;3;1977;1;200;1983;6958;B;2Story;No;nan
390574;8;1038;0;9;1995;9660;F;1Story;No;nan
412852;8;1612;0;64;2018;7081;A;2Story;No;nan
248042;5;1210;3;727;1954;12192;D;1Story;No;nan
201703;1;1467;0;-41;2010;;C;1Story;No;nan
394726;10;698;1;;1987;5418;C;2Story;No;nan
302443;7;2001;2;362;1977;11547;B;Townhouse;No;nan
519400;10;1019;3;637;1975;8143;B;Townhouse;Yes;Ex
361162;5;967;0;-12;2010;4765;A;2Story;No;nan
378006;8;2690;0;10;1972;9415;D;1Story;No;nan
498111;9;1777;1;224;1995;7117;D;1Story;No;nan
481063;7;1981;3;675;1979;4562;D;2Story;No;nan
345325;7;1729;0;;2016;8285;E;Duplex;No;nan
228019;1;1274;2;478;1982;;F;1Story;No;nan
186791;4;847;1;248;1952;2938;C;Townhouse;No;nan
339375;2;1351;3;648;2018;4822;D;1Story;No;nan
251986;2;1011;0;34;1991;13596;A;2Story;No;nan
195095;2;1041;0;83;2011;8244;E;Townhouse;No;nan
268472;4;708;3;633;2007;12040;E;Townhouse;No;nan
229028;1;1557;1;287;2006;8926;A;2Story;No;nan
275494;4;2287;3;637;1950;11711;C;1Story;No;nan
348358;2;1779;3;716;2022;9667;F;1Story;No;nan
340370;5;1447;1;198;2009;5161;B;1Story;No;nan
323373;3;1480;0;31;2018;9820;C;2Story;No;nan
328457;8;400;2;;2008;5142;B;2Story;No;nan
296384;4;1288;1;149;1995;10788;C;2Story;No;nan
207177;1;787;2;517;1983;8653;A;1Story;No;nan
287379;1;1567;0;;1974;8056;B;1Story;No;nan
466411;10;1370;3;609;1991;6684;B;2Story;No;nan
300135;3;1065;2;414;1978;10395;E;Townhouse;Yes;Gd
328120;9;1556;0;101;1974;7527;C;1Story;No;nan
184534;7;1552;0;-50;2003;2270;C;Duplex;No;nan
373454;2;2259;3;;2022;2857;C;1Story;No;nan
511844;9;1843;3;615;2016;4192;A;2Story;No;nan
278683;10;1608;0;-38;1964;10353;F;Townhouse;No;nan
241055;2;1026;0;-64;1953;10581;E;1Story;No;nan
279822;3;963;2;453;1987;8975;C;1Story;Yes;Gd
455359;10;1799;0;-6;1969;8943;C;1Story;No;nan
132022;2;1400;0;-45;1972;12338;D;1Story;No;nan
217267;3;1625;2;475;1986;9029;B;2Story;No;nan
347873;6;1989;1;;2011;9914;A;1Story;No;nan
291189;9;743;2;456;1957;7968;C;1Story;No;nan
417585;9;2199;2;487;;6617;F;2Story;No;nan
382592;7;1985;3;646;1994;7159;B;2Story;No;nan
164674;3;473;2;453;1982;14152;C;1Story;No;nan
387818;4;2677;0;-14;1956;4740;A;2Story;No;nan
262619;6;1661;0;-60;1971;8943;A;2Story;No;nan
294465;5;1261;0;9;1954;3454;C;1Story;No;nan
206654;2;1760;1;226;1964;6168;B;2Story;No;nan
204590;6;1011;0;-1;1970;10321;F;Duplex;No;nan
208198;3;1773;1;;1966;2570;C;1Story;No;nan
370173;8;1103;0;56;2005;10714;B;2Story;No;nan
333283;2;2510;2;;1999;14143;C;Duplex;No;nan
313532;1;1530;3;622;;9095;E;Duplex;No;nan
401675;9;1825;0;-10;1999;11786;A;2Story;Yes;Gd
217146;3;1107;1;215;2009;8744;C;2Story;No;nan
201548;1;1908;1;259;1956;10133;E;2Story;No;nan
406739;7;1494;3;664;1989;9361;A;2Story;No;nan
349093;10;794;0;-46;1994;;F;1Story;No;nan
280951;5;1381;2;472;2008;6201;B;1Story;No;nan
426168;5;2466;0;26;2004;11544;B;1Story;Yes;Gd
240638;1;1929;0;4;2013;7873;C;1Story;No;nan
410920;9;1311;3;698;2014;;B;1Story;No;nan
191152;7;565;0;45;2003;7513;D;1Story;No;nan
